"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f5', 20, -10, 10, 100, 250, 25000]",0.009671584193715135,3.499667000000045
"['f5', 20, -10, 10, 100, 250, 25000]",0.005013998697029434,3.820075999999972
"['f5', 20, -10, 10, 100, 250, 25000]",0.12173360515971605,3.5528180000001157
"['f5', 20, -10, 10, 100, 250, 25000]",0.08941000051328818,3.8049989999999525
"['f5', 20, -10, 10, 100, 250, 25000]",0.013964275156537764,3.526864999999816
"['f5', 20, -10, 10, 100, 250, 25000]",7.869746889785935e-05,3.503859000000375
"['f5', 20, -10, 10, 100, 250, 25000]",0.013471002213415795,3.4781480000001466
"['f5', 20, -10, 10, 100, 250, 25000]",0.0002462623040359815,3.6256350000003295
"['f5', 20, -10, 10, 100, 250, 25000]",18.520050666814313,3.4925450000009732
"['f5', 20, -10, 10, 100, 250, 25000]",2.6686299404875957e-06,3.5987129999994067
"['f5', 20, -10, 10, 100, 250, 25000]",0.0004637012687512545,3.730594000000565
"['f5', 20, -10, 10, 100, 250, 25000]",0.00011609498257109128,3.6280580000002374
"['f5', 20, -10, 10, 100, 250, 25000]",0.0010134440119919578,3.8077760000014678
"['f5', 20, -10, 10, 100, 250, 25000]",0.007319535232963621,3.5798940000004222
"['f5', 20, -10, 10, 100, 250, 25000]",0.00893966540658855,3.5634609999997338
"['f5', 20, -10, 10, 100, 250, 25000]",0.00291090230440347,3.5087469999998575
"['f5', 20, -10, 10, 100, 250, 25000]",0.06704417549634051,3.8030629999993835
"['f5', 20, -10, 10, 100, 250, 25000]",0.016657392976898465,3.7782509999997274
"['f5', 20, -10, 10, 100, 250, 25000]",0.005929950041138223,3.507855000001655
"['f5', 20, -10, 10, 100, 250, 25000]",0.00012127462756292012,3.5061509999995906
"['f5', 20, -10, 10, 100, 300, 30000]",0.005242967864715552,4.343281000001298
"['f5', 20, -10, 10, 100, 300, 30000]",0.03524375547383884,4.690144000000146
"['f5', 20, -10, 10, 100, 300, 30000]",0.00039021249764820766,4.379780999999639
"['f5', 20, -10, 10, 100, 300, 30000]",0.015889934896380076,4.219804000000295
"['f5', 20, -10, 10, 100, 300, 30000]",0.0011013128549978927,4.228666000000885
"['f5', 20, -10, 10, 100, 300, 30000]",0.004316718120526293,4.174691999998686
"['f5', 20, -10, 10, 100, 300, 30000]",2.878605271737634e-05,4.772656000001007
"['f5', 20, -10, 10, 100, 300, 30000]",0.03398624527375903,4.291997000000265
"['f5', 20, -10, 10, 100, 300, 30000]",0.009434538589595044,4.2508600000001024
"['f5', 20, -10, 10, 100, 300, 30000]",0.0013373004244096186,4.346562000000631
"['f5', 20, -10, 10, 100, 300, 30000]",0.020960731933671664,4.4066600000005565
"['f5', 20, -10, 10, 100, 300, 30000]",0.00804700100762897,4.437730999999985
"['f5', 20, -10, 10, 100, 300, 30000]",0.0755832833622556,4.435852999999042
"['f5', 20, -10, 10, 100, 300, 30000]",8.070700082825883,4.552588000000469
"['f5', 20, -10, 10, 100, 300, 30000]",0.007156701798798739,4.822775000000547
"['f5', 20, -10, 10, 100, 300, 30000]",0.028389027138477387,4.559873999998672
"['f5', 20, -10, 10, 100, 300, 30000]",0.007442609739166643,4.412731999998869
"['f5', 20, -10, 10, 100, 300, 30000]",0.011253810959706831,4.471267999999327
"['f5', 20, -10, 10, 100, 300, 30000]",0.006109575608418031,4.3329990000002
"['f5', 20, -10, 10, 100, 300, 30000]",0.0019106965036822297,4.293697999999495
"['f5', 20, -10, 10, 200, 150, 30000]",0.007411085892843515,4.63729499999863
"['f5', 20, -10, 10, 200, 150, 30000]",0.0003229517371006341,4.407398000001194
"['f5', 20, -10, 10, 200, 150, 30000]",0.0017289787862747998,4.289264000000912
"['f5', 20, -10, 10, 200, 150, 30000]",0.0008835978319602876,4.661764000000403
"['f5', 20, -10, 10, 200, 150, 30000]",0.008847992652210875,4.596089999999094
"['f5', 20, -10, 10, 200, 150, 30000]",0.04893071531239597,4.589171999999962
"['f5', 20, -10, 10, 200, 150, 30000]",0.0262873981983639,4.596249000000171
"['f5', 20, -10, 10, 200, 150, 30000]",0.01461879769016348,4.392013000000588
"['f5', 20, -10, 10, 200, 150, 30000]",0.035361186571708475,4.805556999999681
"['f5', 20, -10, 10, 200, 150, 30000]",0.0023173784160547203,4.800897000000987
"['f5', 20, -10, 10, 200, 150, 30000]",0.004565276967622191,4.415694999999687
"['f5', 20, -10, 10, 200, 150, 30000]",0.0003730310827927556,4.372828999999911
"['f5', 20, -10, 10, 200, 150, 30000]",6.320075667380684e-06,4.242983000000095
"['f5', 20, -10, 10, 200, 150, 30000]",0.06410445726139498,4.143108000000211
"['f5', 20, -10, 10, 200, 150, 30000]",17.890365375549038,4.129643000000215
"['f5', 20, -10, 10, 200, 150, 30000]",0.010062874437782225,4.139310999998997
"['f5', 20, -10, 10, 200, 150, 30000]",0.0013888784692994223,4.128007000001162
"['f5', 20, -10, 10, 200, 150, 30000]",0.000400015094764249,4.264041000000361
"['f5', 20, -10, 10, 200, 150, 30000]",0.0019743699318898757,4.247319000000061
"['f5', 20, -10, 10, 200, 150, 30000]",0.003762698496273169,4.12794600000052
"['f5', 20, -100, 100, 100, 250, 25000]",0.016610989980146037,3.931032000000414
"['f5', 20, -100, 100, 100, 250, 25000]",0.007466938640545795,4.1784609999995155
"['f5', 20, -100, 100, 100, 250, 25000]",0.008697040886989032,3.9968300000000454
"['f5', 20, -100, 100, 100, 250, 25000]",0.003880832439857592,3.8701880000007804
"['f5', 20, -100, 100, 100, 250, 25000]",0.028324099106499245,3.8250570000000153
"['f5', 20, -100, 100, 100, 250, 25000]",0.05871298823864662,3.870902999999089
"['f5', 20, -100, 100, 100, 250, 25000]",0.030068151731182994,4.057898999999452
"['f5', 20, -100, 100, 100, 250, 25000]",0.0005460049600609898,3.920733000000837
"['f5', 20, -100, 100, 100, 250, 25000]",0.0015544170680033542,4.034819000000425
"['f5', 20, -100, 100, 100, 250, 25000]",0.016152366549186246,3.855787999998938
"['f5', 20, -100, 100, 100, 250, 25000]",0.00033007602281378765,4.004574000000503
"['f5', 20, -100, 100, 100, 250, 25000]",0.00043837273544901454,4.011550999999599
"['f5', 20, -100, 100, 100, 250, 25000]",0.00010038487070481854,3.9298039999994216
"['f5', 20, -100, 100, 100, 250, 25000]",0.00020794452708200508,3.7981680000011693
"['f5', 20, -100, 100, 100, 250, 25000]",0.01135983650431984,3.819428999999218
"['f5', 20, -100, 100, 100, 250, 25000]",0.0033196128436151417,3.7974649999996473
"['f5', 20, -100, 100, 100, 250, 25000]",0.03107054387757358,3.824493000000075
"['f5', 20, -100, 100, 100, 250, 25000]",0.0010086926796898988,3.9519449999988865
"['f5', 20, -100, 100, 100, 250, 25000]",0.012584935430778234,4.020141000000876
"['f5', 20, -100, 100, 100, 250, 25000]",0.002965826545348804,3.8796370000000024
"['f5', 20, -100, 100, 100, 300, 30000]",0.0023853173936276713,4.793580999999904
"['f5', 20, -100, 100, 100, 300, 30000]",0.06471498719911735,4.61539300000004
"['f5', 20, -100, 100, 100, 300, 30000]",0.009988205903469485,4.868077999999514
"['f5', 20, -100, 100, 100, 300, 30000]",9.303615903748818e-05,4.780396999998629
"['f5', 20, -100, 100, 100, 300, 30000]",0.06152601799818086,4.548236000000543
"['f5', 20, -100, 100, 100, 300, 30000]",0.002690963348246766,4.581761999999799
"['f5', 20, -100, 100, 100, 300, 30000]",0.0029116809850709643,4.485016999999061
"['f5', 20, -100, 100, 100, 300, 30000]",0.08433540432831278,4.546312000000398
"['f5', 20, -100, 100, 100, 300, 30000]",0.0013266029420806681,4.755780000001323
"['f5', 20, -100, 100, 100, 300, 30000]",0.020156218914289103,4.692488000000594
"['f5', 20, -100, 100, 100, 300, 30000]",0.022693471365068017,4.608361000000514
"['f5', 20, -100, 100, 100, 300, 30000]",0.06266314226229351,4.977319999999963
"['f5', 20, -100, 100, 100, 300, 30000]",0.007339453072515965,4.632218999999168
"['f5', 20, -100, 100, 100, 300, 30000]",0.011901764334019065,4.99101200000041
"['f5', 20, -100, 100, 100, 300, 30000]",0.031837588868314025,4.761462999998912
