"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f20', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",140.93,759.9996376037598
"['f20', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",185.03,759.9996376037598
"['f20', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",140.82,759.9996376037598
"['f20', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",185.5,759.9996376037598
"['f20', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",186.22,801.9963824955745
"['f20', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",139.81,759.9996376037598
"['f20', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",185.94,759.9996376037598
"['f20', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",140.89,759.9996376037598
"['f20', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",185.67,759.9996376037598
"['f20', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",184.98,759.9996376037598
"['f20', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",207.09,1802.4781181682554
"['f20', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",276.79,1802.6750577674684
"['f20', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",207.56,1805.6049967196666
"['f20', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",276.33,1795.3216798406463
"['f20', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",274.27,1803.4201983145313
"['f20', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",208.07,1739.9991703033447
"['f20', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",275.92,1739.9991703033447
"['f20', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",211.23,1739.9991703033447
"['f20', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",276.48,1739.9991703033447
"['f20', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",277.81,1739.9991703033447
"['f20', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",346.64,4999.694118656547
"['f20', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",459.74,4996.851505833437
"['f20', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",345.4,5003.062622428862
"['f20', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",463.38,4994.736751130975
"['f20', 50, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",460.19,4996.0419723618115
"['f20', 50, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",344.55,4899.997663497925
"['f20', 50, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",460.5,4899.997663497925
"['f20', 50, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",347.95,4899.997663497925
"['f20', 50, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",457.8,4899.997663497925
"['f20', 50, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",460.26,4899.997663497925
"['f20', 100, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",690.19,19997.82273783735
"['f20', 100, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",911.97,20006.12911040133
"['f20', 100, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",691.62,20000.16857029117
"['f20', 100, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",922.27,19998.595963008946
"['f20', 100, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",913.52,20005.44740349474
"['f20', 100, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",672.58,19799.990558624268
"['f20', 100, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",923.62,19799.990558624268
"['f20', 100, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",675.3,19799.990558624268
"['f20', 100, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",890.72,19799.990558624268
"['f20', 100, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",952.27,19799.990558624268
